"YEAR","CASEID","FAMINCOME","HH_CHILD","PERNUM","LINENO","DATE","WT06","AGE","SEX","RACE","MARST","POPSTAT","EDUC","EMPSTAT","RETIRED","FULLPART","HOURWAGE_CPS8","SPOUSEPRES","SPSEX","BLS_CAREHH","BLS_CARENHH","BLS_COMM","BLS_EDUC","BLS_HHACT","BLS_LEIS","BLS_OTHER","BLS_PCARE","BLS_PURCH","BLS_SOCIAL","BLS_WORK","BLS_WORK_SEARCH"
2019,20190908190853,15,0,1,1,20190920,9809223.453216000,68,1,100,1,1,41,5,1,99,999.99,1,2,0,0,0,0,54,730,0,476,0,0,0,0
2019,20190908190856,10,0,1,1,20190905,6970037.167309000,75,1,100,4,1,21,5,1,99,999.99,3,99,0,0,30,0,240,410,0,570,60,100,0,0
2019,20190908190861,13,0,1,1,20190908,13612427.32423700,28,2,100,6,1,21,1,99,1,16.0,2,2,90,0,0,0,0,655,5,690,0,0,0,0
2019,20190908190868,16,1,1,1,20190904,8350541.832301000,33,1,131,1,1,40,1,99,1,999.99,1,2,110,0,0,0,120,135,75,520,0,0,435,0
2019,20190908190870,16,1,1,1,20190918,12966952.59357400,43,2,100,1,1,42,1,99,2,999.99,1,1,100,0,0,0,80,60,75,520,0,30,455,0
2019,20190908190872,16,1,1,1,20190921,3453339.491802000,48,1,100,1,1,40,1,99,1,999.99,1,2,90,0,0,0,0,630,0,510,0,0,150,0
2019,20190908190873,16,0,1,1,20190928,6702038.677526000,61,2,100,1,1,40,1,99,2,79.0,1,1,0,0,30,0,120,580,0,550,20,0,0,0
2019,20190908190874,15,1,1,1,20190913,16552164.11352200,40,2,100,1,1,30,1,99,1,17.82,1,1,60,0,35,0,145,220,0,475,0,0,475,0
2019,20190908190877,15,0,1,1,20190903,13994215.68998000,67,1,100,1,1,21,1,99,1,27.0,1,2,0,70,30,0,90,275,0,425,30,0,490,0
2019,20190908190878,16,1,1,1,20190915,3129227.583263000,35,1,100,1,1,40,1,99,1,999.99,1,2,0,0,0,0,0,40,35,745,5,0,545,0
2019,20190908190889,14,0,1,1,20190925,14840969.12481200,42,1,110,1,1,43,1,99,1,999.99,1,2,0,0,0,60,10,375,0,405,30,0,510,0
2019,20190908190895,11,1,1,1,20190920,26020865.22038000,57,1,100,5,1,21,1,99,1,22.0,3,99,0,0,0,0,30,250,0,480,0,0,500,0
2019,20190908190904,13,0,1,1,20190904,9226812.140534000,44,2,110,6,1,41,1,99,1,999.99,3,99,0,0,80,30,20,440,0,600,185,15,0,0
2019,20190908190906,14,0,1,1,20190914,4915816.821767000,85,1,100,1,1,40,5,1,99,999.99,1,2,0,0,0,0,0,600,0,600,0,0,0,0
2019,20190908190907,16,0,1,1,20190928,5402684.365401000,48,1,131,6,1,40,1,99,2,999.99,3,99,0,0,120,0,300,290,0,610,60,0,0,0
2019,20190908190908,10,1,1,1,20190908,1264169.747572000,58,1,100,3,1,41,1,99,2,999.99,3,99,90,0,0,0,160,350,0,510,0,180,60,0
2019,20190908190909,8,0,1,1,20190910,6444390.132451000,76,2,100,3,1,31,5,1,99,999.99,3,99,0,0,0,0,17,528,70,570,165,0,0,0
2019,20190908190916,14,0,1,1,20190919,30495494.25364000,23,2,100,6,1,30,1,99,1,999.99,2,1,0,0,0,0,32,35,0,585,0,0,758,0
2019,20190908190921,13,0,1,1,20190908,2025541.760961000,85,2,100,3,1,41,5,1,99,999.99,3,99,0,0,27,0,47,558,35,505,95,60,0,0
2019,20190908190929,6,0,1,1,20190928,3350547.176679000,48,2,120,4,1,21,5,99,99,999.99,3,99,0,20,0,0,470,455,0,495,0,0,0,0
2019,20190908190932,16,1,1,1,20190919,10434583.17108900,31,1,100,1,1,43,1,99,1,999.99,1,2,105,0,0,0,0,30,0,540,4,0,720,0
2019,20190908190937,12,1,1,1,20190929,6117666.152261000,27,2,100,1,1,40,5,99,99,999.99,1,1,385,0,0,0,190,280,0,585,0,0,0,0
2019,20190908190939,15,1,1,1,20190909,8248729.502648000,46,1,100,1,1,31,1,99,1,30.3,1,2,100,0,0,0,105,165,50,480,25,0,485,0
2019,20190908190941,9,0,1,1,20190927,7454929.461006000,80,2,100,3,1,41,5,1,99,999.99,3,99,0,0,213,0,66,380,0,629,155,10,0,0
2019,20190908190943,16,1,1,1,20190922,3338859.041329000,42,1,131,1,1,41,1,99,1,999.99,1,2,180,0,30,0,270,40,0,755,0,0,0,0
2019,20190908190946,16,0,1,1,20190915,15371802.33673100,29,2,131,6,1,40,4,99,99,999.99,2,1,0,20,0,0,273,390,0,480,257,0,0,0
2019,20190908190949,7,0,1,1,20190908,5987877.412665000,22,1,100,6,1,30,1,99,1,12.0,3,99,0,0,0,0,0,735,0,665,0,0,0,0
2019,20190908190951,11,1,1,1,20190922,2546811.466867000,39,1,100,6,1,30,1,99,1,31.0,2,2,0,0,0,0,15,655,0,660,90,0,0,0
2019,20190908190961,16,1,1,1,20190902,10429711.85652300,38,1,100,1,1,43,1,99,1,999.99,1,2,150,0,0,0,130,345,120,470,0,0,120,0
2019,20190908190964,12,0,1,1,20190921,2694383.056950000,65,2,110,3,1,30,5,1,99,999.99,3,99,0,0,25,0,365,341,0,554,0,10,0,0
2019,20190908190966,12,0,1,1,20190921,3763982.116742000,73,1,100,1,1,30,1,99,1,9.0,1,2,0,0,0,0,135,420,0,545,0,0,330,0
2019,20190908190967,11,0,1,1,20190921,2491646.197928000,80,1,110,3,1,21,5,1,99,999.99,3,99,0,0,0,0,0,840,0,570,0,0,0,0
2019,20190908190974,16,0,1,1,20190903,7301425.650753000,75,2,100,3,1,43,1,99,2,999.99,3,99,0,0,130,0,0,240,0,464,216,0,240,0
2019,20190908190993,15,0,1,1,20190919,12347661.54169600,79,1,100,1,1,40,1,99,2,999.99,1,2,0,0,20,0,171,479,15,525,50,0,120,0
2019,20190908190994,13,1,1,1,20190922,4282596.353576000,50,2,100,6,1,40,1,99,1,20.0,3,99,0,0,0,0,10,571,0,585,0,94,180,0
2019,20190908190996,6,1,1,1,20190914,1871578.373768000,46,2,100,4,1,40,1,99,1,999.99,3,99,0,0,0,0,140,480,0,660,100,0,0,0
2019,20190908191002,13,0,1,1,20190917,17220602.00208100,26,1,100,1,1,40,1,99,1,23.0,1,2,0,0,0,0,63,270,0,480,0,0,617,0
2019,20190908191009,6,0,1,1,20190907,6366612.013596000,52,1,100,1,1,12,5,99,99,999.99,1,2,165,0,120,0,30,600,0,480,35,0,0,0
2019,20190908191012,16,1,1,1,20190905,10590079.99052900,45,2,100,6,1,41,1,99,1,999.99,3,99,285,0,0,0,0,0,0,460,0,0,655,0
2019,20190908191020,10,0,1,1,20190909,9749720.922242000,80,2,100,3,1,15,5,1,99,999.99,3,99,0,181,0,0,540,120,0,480,0,0,0,0
2019,20190908191021,13,0,1,1,20190905,14895090.72778500,60,1,110,1,1,43,1,99,2,999.99,1,2,0,0,0,0,0,700,0,430,0,0,180,0
2019,20190908191027,4,0,1,1,20190918,6268032.254250000,64,2,100,2,1,30,2,99,1,999.99,1,1,0,10,0,0,60,0,520,585,0,0,85,0
2019,20190908191040,16,1,1,1,20190907,3599186.669774000,49,1,100,1,1,43,1,99,1,999.99,1,2,0,0,0,0,0,60,235,655,75,230,121,0
2019,20190908191043,7,1,1,1,20190928,10217501.36251500,26,2,100,6,1,21,1,99,2,999.99,3,99,55,206,0,0,0,395,9,573,97,0,0,0
2019,20190908191044,16,1,1,1,20190927,14041439.16378300,37,1,100,1,1,41,1,99,1,999.99,1,2,85,0,0,0,10,90,20,460,70,0,585,0
2019,20190908191045,14,1,1,1,20190920,10890338.10612300,37,1,100,4,1,21,1,99,1,22.0,3,99,30,0,10,0,5,100,0,333,37,0,900,0
2019,20190908191047,15,0,1,1,20190919,14990529.29622300,76,1,100,1,1,21,1,99,1,999.99,1,2,0,0,0,0,600,150,0,600,0,0,0,0
2019,20190908191057,13,0,1,1,20190922,1440348.213774000,72,1,100,4,1,40,5,1,99,999.99,3,99,0,0,0,0,0,640,130,510,0,140,0,0
2019,20190908191065,12,0,1,1,20190918,8443934.549497000,53,2,100,4,1,32,1,99,1,20.0,3,99,0,0,10,0,20,128,0,465,115,0,600,0
2019,20190908191066,16,0,1,1,20190909,16299455.09954700,61,1,100,1,1,40,1,99,1,999.99,1,2,0,0,0,0,0,180,0,540,0,0,545,0
2019,20190908191069,5,1,1,1,20190928,7571844.175510000,44,2,100,1,1,40,1,99,1,999.99,1,1,140,0,5,0,168,402,25,340,0,0,290,0
2019,20190908191084,7,0,1,1,20190908,3732161.655955000,71,1,110,4,1,21,5,99,99,999.99,2,2,0,0,0,0,0,540,0,880,0,0,0,0
2019,20190908191085,11,1,1,1,20190916,16080021.67023400,49,2,100,1,1,30,5,99,99,999.99,1,1,0,0,0,0,260,420,0,540,70,0,0,0
2019,20190908191086,6,0,1,1,20190921,6272373.526957000,73,2,110,1,1,15,5,1,99,999.99,1,1,90,35,1,0,151,379,0,695,30,0,0,0
2019,20190908191087,10,0,1,1,20190905,19445990.02027600,58,2,100,1,1,32,1,99,1,13.06,1,1,0,0,0,0,80,180,0,511,0,0,639,0
2019,20190908191088,11,1,1,1,20190908,4019919.052517000,34,1,100,1,1,17,1,99,1,22.0,1,2,0,0,0,0,0,90,0,560,0,0,765,0
2019,20190908191091,4,0,1,1,20190908,3137164.742421000,80,2,100,2,1,15,5,1,99,999.99,3,99,0,0,0,0,0,730,0,690,0,0,0,0
2019,20190908191092,11,0,1,1,20190903,10541739.36811400,23,2,110,6,1,32,5,99,99,999.99,3,99,0,0,60,0,130,420,0,755,75,0,0,0
2019,20190908191095,16,0,1,1,20190903,17280604.47298400,49,2,100,1,1,41,1,99,1,999.99,1,1,0,0,0,0,210,45,0,470,0,0,580,0
2019,20190908191096,15,1,1,1,20190909,7798404.738113000,58,1,100,1,1,41,1,99,1,999.99,1,2,220,0,0,0,25,100,0,466,0,0,569,0
2019,20190908191100,2,0,1,1,20190908,2295589.215540000,72,1,100,4,1,13,5,1,99,999.99,3,99,0,0,0,0,130,755,0,540,0,0,0,0
2019,20190908191107,9,1,1,1,20190921,6338803.107047000,43,2,100,1,1,12,5,99,99,999.99,1,1,0,0,0,0,90,195,0,900,0,165,0,0
2019,20190908191112,16,1,1,1,20190915,4513388.172466000,43,2,200,1,1,40,1,99,1,999.99,1,1,0,227,10,0,110,378,60,530,90,0,0,0
2019,20190908191113,16,1,1,1,20190927,12450848.80442600,48,1,100,1,1,41,1,99,1,999.99,1,2,66,0,0,0,0,0,0,480,0,0,864,0
2019,20190908191115,3,0,1,1,20190921,2659139.081312000,65,2,100,3,1,30,5,1,99,999.99,3,99,0,180,0,0,215,235,150,570,0,60,0,0
2019,20190908191119,15,0,1,1,20190915,4473815.004278000,63,1,100,1,1,40,2,99,1,999.99,1,2,0,0,0,0,320,235,15,705,80,0,30,0
2019,20190908191124,11,0,1,1,20190914,5192570.853237000,38,2,100,6,1,41,1,99,1,999.99,3,99,0,0,135,0,60,450,0,535,0,0,0,0
2019,20190908191136,15,0,1,1,20190918,33638182.16127100,28,2,100,6,1,41,1,99,1,999.99,3,99,0,0,0,0,35,150,20,545,0,0,600,0
2019,20190908191142,15,0,1,1,20190908,7337029.456368000,74,2,100,1,1,21,1,99,2,999.99,1,1,0,171,0,0,81,180,142,524,60,222,0,0
2019,20190908191148,13,0,1,1,20190908,4066284.114991000,65,1,100,1,1,40,5,99,99,999.99,1,2,0,0,0,0,180,390,0,505,0,90,215,0
2019,20190908191150,14,0,1,1,20190914,2911156.140234000,48,2,110,6,1,42,1,99,1,999.99,3,99,0,0,40,0,72,604,0,602,47,0,0,0
2019,20190908191156,16,0,1,1,20190914,13869452.24284800,35,2,100,1,1,40,1,99,1,999.99,1,1,0,0,0,0,240,300,0,670,210,0,0,0
2019,20190908191159,6,0,1,1,20190908,2201521.484912000,80,2,100,3,1,30,5,1,99,999.99,3,99,0,14,95,0,225,415,0,540,0,163,0,0
2019,20190908191171,7,0,1,1,20190905,4620509.676065000,66,1,100,4,1,30,5,1,99,999.99,3,99,0,0,0,0,325,435,0,620,50,0,0,0
2019,20190908191177,13,1,1,1,20190914,3162210.660607000,37,1,100,1,1,40,1,99,1,43.65,1,2,270,0,0,0,60,330,0,650,70,0,0,0
2019,20190908191179,15,0,1,1,20190922,11149625.13169800,24,1,100,1,1,32,1,99,1,999.99,1,2,0,0,0,0,318,225,0,610,27,105,0,0
2019,20190908191180,13,0,1,1,20190915,15781624.01238700,29,1,100,1,1,43,1,99,1,999.99,1,2,0,0,0,0,30,330,0,780,0,0,120,0
2019,20190908191181,16,0,1,1,20190918,13387285.13532700,62,1,100,1,1,41,5,1,99,999.99,1,2,0,0,10,0,315,425,75,545,30,0,0,0
2019,20190908191182,8,0,1,1,20190914,3237636.378970000,51,1,100,3,1,40,5,99,99,999.99,3,99,0,0,0,0,2,298,156,917,45,20,0,0
2019,20190908191183,9,0,1,1,20190928,4884235.387996000,61,2,100,4,1,21,1,99,1,999.99,3,99,0,0,60,0,192,443,0,550,0,155,0,0
2019,20190908191184,15,1,1,1,20190918,5063367.702931000,40,1,100,1,1,40,1,99,1,999.99,1,2,134,0,0,0,60,124,63,540,0,0,444,0
2019,20190908191185,12,0,1,1,20190922,9110364.057139000,61,1,100,1,1,30,5,99,99,999.99,1,2,185,0,0,0,0,490,0,705,0,0,0,0
2019,20190908191188,14,0,1,1,20190923,10660490.45502700,26,2,110,6,1,40,1,99,1,18.51,3,99,0,0,0,0,0,200,0,630,0,0,580,0
2019,20190908191189,16,0,1,1,20190920,13045578.05255000,37,1,110,6,1,40,1,99,1,999.99,3,99,0,0,0,0,25,165,60,420,0,0,710,0
2019,20190908191191,11,0,1,1,20190927,13915530.72421200,72,1,100,1,1,40,1,99,2,999.99,1,2,0,0,0,0,4,289,20,522,350,0,225,0
2019,20190908191192,1,0,1,1,20190905,9804424.890242000,68,2,110,6,1,14,5,1,99,999.99,3,99,0,0,0,0,0,550,0,560,225,0,0,0
2019,20190908191205,16,1,1,1,20190903,9112986.135490000,33,1,131,1,1,40,1,99,1,999.99,1,2,90,0,0,0,30,780,0,510,0,0,0,0
2019,20190908191206,16,1,1,1,20190919,15410284.73383300,43,2,100,1,1,41,1,99,1,999.99,1,1,155,0,0,0,20,140,0,520,15,0,555,0
2019,20190908191208,16,1,1,1,20190915,3106145.075675000,37,1,100,1,1,40,1,99,1,999.99,1,2,435,0,0,0,245,190,0,540,0,0,0,0
2019,20190908191226,1,0,1,1,20190922,7277615.413239000,53,2,110,6,1,14,5,99,99,999.99,3,99,0,0,0,0,787,57,30,556,0,0,0,0
2019,20190908191230,11,0,1,1,20190903,9122603.590795000,63,2,120,4,1,21,1,99,1,25.0,3,99,0,286,0,0,10,104,0,510,0,0,515,0
2019,20190908191232,13,0,1,1,20190911,21243611.09342400,55,2,100,1,1,40,1,99,1,999.99,1,1,0,0,0,0,90,195,0,480,0,0,600,0
2019,20190908191235,3,0,1,1,20190922,3256827.592333000,61,2,100,4,1,21,5,99,99,999.99,3,99,0,0,0,0,35,535,0,795,0,0,0,0
2019,20190908191236,6,1,1,1,20190914,4677843.425703000,44,2,100,1,1,21,5,99,99,999.99,1,1,0,0,0,0,100,530,0,750,0,0,0,0
2019,20190908191241,8,0,1,1,20190916,6286308.797483000,85,2,100,3,1,40,5,1,99,999.99,3,99,0,0,45,0,115,45,0,555,100,0,580,0
2019,20190908191242,14,1,1,1,20190914,7062165.328230000,18,1,100,6,1,17,1,99,2,999.99,3,99,0,0,0,0,10,295,20,590,20,0,420,0
2019,20190908191243,16,1,1,1,20190907,4601652.575502000,43,2,100,1,1,41,1,99,1,999.99,1,1,135,0,0,0,140,280,0,510,90,120,0,0
2019,20190908191258,14,0,1,1,20190928,4054340.906065000,37,2,110,4,1,41,1,99,1,20.0,3,99,0,0,0,0,70,380,0,585,0,0,295,0
2019,20190908191263,16,0,1,1,20190919,19472344.91794300,58,2,100,1,1,41,1,99,1,999.99,1,1,0,0,20,0,100,60,0,495,15,45,680,0
2019,20190908191273,16,1,1,1,20190908,6891357.197269000,30,2,100,1,1,41,1,99,1,999.99,1,1,30,0,0,0,2,420,0,733,125,0,0,0
2019,20190908191282,14,0,1,1,20190908,3607728.938011000,52,1,100,4,1,30,1,99,1,25.0,3,99,0,0,0,0,215,645,0,575,0,0,0,0
2019,20190908191289,14,1,1,1,20190915,1191893.569573000,35,1,100,3,1,30,1,99,1,999.99,3,99,170,0,0,0,47,533,0,630,0,0,0,0
2019,20190908191291,16,1,1,1,20190920,14332072.42655400,48,2,100,1,1,31,1,99,1,999.99,1,1,0,0,25,85,97,165,20,448,0,0,580,0
2019,20190908191297,15,1,1,1,20190921,6847226.661627000,36,2,100,1,1,40,1,99,1,999.99,1,1,0,0,0,0,380,180,0,600,130,0,120,0
2019,20190908191303,9,1,1,1,20190925,25297160.53076100,16,2,110,6,1,14,5,99,99,999.99,3,99,0,0,0,479,0,255,0,572,7,2,0,0
2019,20190908191305,9,0,1,1,20190920,4751047.314009000,66,2,110,6,1,43,5,1,99,999.99,3,99,0,0,25,0,75,418,0,717,80,0,0,0
2019,20190908191315,6,1,1,1,20190907,2820814.968974000,54,2,100,1,1,42,5,99,99,999.99,1,1,120,0,5,315,135,335,0,480,0,0,0,0
2019,20190908191316,6,0,1,1,20190914,3132759.802597000,66,1,100,4,1,14,5,1,99,999.99,3,99,0,0,0,0,60,905,0,450,0,0,0,0
2019,20190908191317,4,0,1,1,20190922,9023357.094279000,66,1,100,1,1,13,5,1,99,999.99,1,2,0,0,0,0,190,375,0,780,80,0,0,0
2019,20190908191321,16,1,1,1,20190929,2900799.191221000,53,2,100,1,1,40,1,99,1,999.99,1,1,0,0,0,0,445,165,0,600,0,190,10,0
2019,20190908191326,7,0,1,1,20190903,20289840.39009400,66,2,100,1,1,21,5,1,99,999.99,1,1,0,0,75,0,65,510,0,600,150,0,0,0
2019,20190908191333,14,1,1,1,20190922,2416634.248237000,39,1,100,1,1,31,1,99,1,19.1,1,2,30,11,0,0,223,386,0,630,85,0,0,0
2019,20190908191334,15,0,1,1,20190908,10630510.72482900,55,2,100,1,1,21,1,99,1,999.99,1,1,0,0,0,0,75,435,0,810,0,0,0,0
2019,20190908191336,13,0,1,1,20190920,37894300.24327800,23,1,100,1,1,21,1,99,1,19.5,1,2,0,0,0,0,16,555,0,680,177,0,0,0
2019,20190908191337,14,1,1,1,20190912,7019974.577594000,70,1,100,1,1,30,1,99,1,999.99,1,2,0,0,0,0,0,365,0,420,0,0,610,0
2019,20190908191338,15,1,1,1,20190922,3001006.233920000,37,1,100,1,1,32,1,99,1,20.0,1,2,138,0,0,0,80,542,0,540,65,0,0,0
2019,20190908191350,16,1,1,1,20190908,2354193.893506000,34,1,100,1,1,43,1,99,1,70.0,1,2,150,0,0,0,165,195,0,530,255,0,0,0
2019,20190908191360,15,0,1,1,20190915,5442551.900038000,53,2,100,1,1,40,1,99,1,999.99,1,1,0,0,0,0,195,360,0,320,0,0,390,0
2019,20190908191361,13,1,1,1,20190930,11217596.43322200,55,2,100,4,1,40,1,99,1,999.99,3,99,0,0,0,0,37,122,0,613,0,0,645,0
2019,20190908191364,15,1,1,1,20190908,3817969.179695000,33,2,110,1,1,40,2,99,1,34.43,1,1,0,0,0,0,85,330,110,795,0,0,90,0
2019,20190908191371,14,0,1,1,20190910,23045065.88599500,45,2,100,4,1,41,1,99,1,999.99,2,1,0,100,0,0,55,231,0,425,40,0,529,0
2019,20190908191379,1,0,1,1,20190904,5028638.655645000,80,1,100,4,1,10,5,2,99,999.99,3,99,0,0,0,0,120,660,0,600,0,0,0,0
2019,20190908191381,13,0,1,1,20190909,6564941.145892000,60,2,100,4,1,41,1,99,1,999.99,3,99,0,0,4,0,59,166,0,460,120,30,540,0
2019,20190908191383,12,1,1,1,20190909,15011412.24376700,59,2,100,1,1,40,5,99,99,999.99,1,1,245,0,0,0,325,90,0,600,120,0,0,0
2019,20190908191384,3,0,1,1,20190922,4357635.873969000,60,2,100,4,1,21,5,99,99,999.99,3,99,0,0,0,0,300,869,0,241,0,0,0,0
2019,20190908191393,5,1,1,1,20190908,3607405.067972000,38,1,100,1,1,15,1,99,1,999.99,1,2,0,0,0,0,360,165,0,900,0,0,0,0
2019,20190908191400,12,0,1,1,20190907,15081857.00705500,18,2,100,6,1,17,5,99,99,999.99,3,99,0,0,0,505,60,60,0,660,20,0,0,0
2019,20190908191402,3,1,1,1,20190920,4190063.761760000,58,2,100,4,1,30,5,99,99,999.99,3,99,163,0,0,0,304,427,1,475,0,35,0,0
2019,20190908191403,9,0,1,1,20190914,2375762.079807000,80,2,100,3,1,12,5,1,99,999.99,3,99,0,0,0,0,260,60,125,950,0,0,0,0
2019,20190908191408,15,0,1,1,20190915,6063808.325628000,63,2,100,1,1,41,1,99,1,999.99,1,1,0,0,0,0,315,285,0,565,50,0,0,0
2019,20190908191409,13,0,1,1,20190905,20649238.98250900,31,1,100,1,1,30,1,99,2,999.99,1,2,0,0,0,365,0,85,0,530,0,0,445,0
2019,20190908191421,14,1,1,1,20190914,2808760.592659000,48,2,100,1,1,41,1,99,2,999.99,1,1,280,0,0,0,30,200,0,585,120,150,0,0
2019,20190908191429,13,0,1,1,20190906,45507329.46279600,24,1,100,6,1,21,1,99,1,22.0,2,2,0,0,0,0,0,255,0,480,0,0,570,0
2019,20190908191431,15,0,1,1,20190907,7610441.196567000,30,2,100,1,1,30,1,99,2,22.0,1,1,0,0,0,0,240,430,0,725,0,0,0,0
2019,20190908191437,6,0,1,1,20190914,2887462.120529000,69,1,100,2,1,40,5,1,99,999.99,3,99,0,0,0,0,125,805,0,510,0,0,0,0
2019,20190908191444,10,1,1,1,20190917,26988368.39594800,20,2,100,6,1,21,1,99,2,999.99,3,99,0,0,0,0,60,270,0,785,0,0,250,0
2019,20190908191448,12,1,1,1,20190912,4804340.951699000,33,1,100,4,1,30,1,99,1,999.99,3,99,37,0,15,0,45,60,0,675,0,0,513,0
2019,20190908191458,13,0,1,1,20190928,7285537.305850000,26,1,100,6,1,41,1,99,1,999.99,3,99,0,0,0,0,50,670,0,695,0,0,0,0
2019,20190908191460,10,0,1,1,20190918,25033192.77311800,27,1,100,1,1,40,5,99,99,999.99,1,2,0,0,0,0,75,595,0,495,60,0,140,140
2019,20190908191461,12,0,1,1,20190905,8842122.739220000,69,2,100,4,1,40,5,1,99,999.99,3,99,0,225,5,0,230,400,35,500,15,0,0,0
2019,20190908191468,15,1,1,1,20190920,12097214.15957900,39,1,230,2,1,40,1,99,1,999.99,1,2,334,0,30,0,30,45,0,440,0,0,571,0
2019,20190908191481,16,1,1,1,20190907,2721786.246863000,44,1,100,1,1,40,1,99,1,999.99,1,2,76,0,0,0,494,150,0,570,0,0,60,0
2019,20190908191497,8,0,1,1,20190915,3699149.908409000,32,1,100,6,1,40,5,99,99,999.99,3,99,0,56,0,0,0,729,0,480,35,0,0,0
2019,20190908191500,12,1,1,1,20190920,15795002.18397300,47,2,100,4,1,41,1,99,1,31.09,3,99,0,0,0,0,0,430,180,300,315,0,0,0
2019,20190908191503,4,0,1,1,20190908,4007329.774837000,59,1,100,4,1,21,5,99,99,999.99,3,99,0,0,45,0,120,655,45,575,0,0,0,0
2019,20190908191507,10,0,1,1,20190916,6228888.273703000,69,2,100,3,1,41,5,1,99,999.99,3,99,0,40,0,0,145,370,40,570,75,0,120,0
2019,20190908191508,15,1,1,1,20190907,4865361.903821000,47,2,100,1,1,41,1,99,1,999.99,1,1,5,40,0,0,60,145,0,675,35,90,280,0
2019,20190908191509,16,1,1,1,20190914,4182074.507578000,42,1,100,1,1,42,1,99,1,999.99,1,2,0,0,0,0,60,630,150,510,0,0,0,0
2019,20190908191511,2,0,1,1,20190928,3906647.906321000,85,2,100,3,1,21,5,1,99,999.99,3,99,0,0,0,0,90,600,0,660,0,0,0,0
2019,20190908191514,12,0,1,1,20190915,5930043.450833000,80,1,100,1,1,21,5,1,99,999.99,1,2,0,40,0,0,0,695,45,570,60,0,0,0
2019,20190908191515,8,1,1,1,20190915,3914071.776580000,28,2,100,6,1,21,2,99,1,15.0,3,99,535,0,0,0,85,260,0,530,0,0,0,0
2019,20190908191530,15,0,1,1,20190915,3663909.343239000,61,1,100,4,1,21,1,99,1,41.0,3,99,0,0,0,0,45,470,0,355,150,0,30,0
2019,20190908191532,14,0,1,1,20190914,5823825.787364000,66,1,100,1,1,40,5,1,99,999.99,1,2,0,0,0,0,330,570,0,540,0,0,0,0
2019,20190908191534,7,0,1,1,20190903,12250142.41478800,67,2,100,1,1,40,5,99,99,999.99,1,1,0,0,60,0,240,330,30,480,180,0,0,0
2019,20190908191546,10,0,1,1,20190908,7623721.659655000,72,2,100,1,1,21,5,1,99,999.99,1,1,0,0,10,0,115,222,60,650,32,281,0,0
2019,20190908191548,7,1,1,1,20190921,4206668.113530000,23,2,100,1,1,30,1,99,1,999.99,1,1,30,0,0,0,120,505,75,645,0,0,0,0
2019,20190908191552,11,0,1,1,20190904,6747313.370142000,72,2,100,3,1,40,1,99,2,999.99,3,99,0,0,55,0,30,390,0,485,0,15,375,0
2019,20190908191565,16,1,1,1,20190908,2435221.025235000,38,1,100,1,1,40,1,99,1,999.99,1,2,373,0,0,0,237,370,0,390,0,0,30,0
2019,20190908191566,11,0,1,1,20190929,5814907.621913000,60,2,100,6,1,32,1,99,1,23.18,3,99,0,0,20,0,140,640,0,660,0,0,0,0
2019,20190908191574,10,1,1,1,20190911,12851050.08732400,40,2,100,1,1,32,4,99,99,999.99,1,1,412,0,0,21,260,203,0,410,24,15,0,0
2019,20190908191581,12,0,1,1,20190921,7894682.736432000,51,1,131,6,1,32,1,99,1,999.99,3,99,0,71,0,0,105,515,5,424,320,0,0,0
2019,20190908191582,14,0,1,1,20190922,2939432.520670000,85,1,100,3,1,30,5,1,99,999.99,3,99,0,2,0,0,15,795,0,553,0,0,0,0
2019,20190908191587,16,1,1,1,20190907,4464714.779101000,44,2,100,1,1,41,1,99,1,999.99,1,1,94,0,36,0,275,75,60,780,90,0,0,0
2019,20190908191588,13,1,1,1,20190907,14462287.81885600,17,2,100,6,1,15,5,99,99,999.99,3,99,0,0,45,60,68,479,60,663,0,0,0,0
2019,20190908191591,6,0,1,1,20190922,3949479.064160000,43,2,100,6,1,41,1,99,2,18.0,3,99,0,0,0,0,40,630,45,600,80,0,0,0
2019,20190908191594,8,0,1,1,20190919,9147981.094257000,38,2,110,6,1,40,1,99,1,15.0,3,99,0,0,60,0,45,20,0,510,57,0,708,0
2019,20190908191595,14,1,1,1,20190920,12011674.14084700,47,2,100,1,1,21,5,99,99,999.99,1,1,65,0,0,0,525,155,0,592,47,0,0,0
2019,20190908191598,3,0,1,1,20190918,8157073.814204000,71,2,201,4,1,21,1,99,1,999.99,3,99,0,0,0,0,255,650,0,460,0,0,0,0
2019,20190908191599,15,0,1,1,20190904,13470238.99914100,36,1,131,4,1,41,1,99,1,999.99,3,99,0,0,20,120,80,0,0,555,0,0,595,0
2019,20190908191600,15,1,1,1,20190913,6683885.336488000,43,1,100,1,1,41,1,99,1,999.99,1,2,205,0,0,0,65,90,0,480,0,0,570,0
2019,20190908191601,15,0,1,1,20190906,16148841.73061300,76,2,100,1,1,40,5,1,99,999.99,1,1,0,0,30,0,320,260,45,645,0,60,0,0
2019,20190908191606,16,1,1,1,20190921,5413832.619287000,48,2,100,1,1,40,1,99,1,999.99,1,1,0,0,0,0,133,540,0,570,137,0,0,0
2019,20190908191610,9,1,1,1,20190908,2527448.151066000,39,2,100,4,1,32,1,99,1,15.25,3,99,0,0,0,0,0,250,60,720,150,75,0,0
2019,20190908191614,14,0,1,1,20190921,4453814.498837000,68,2,100,6,1,41,5,1,99,999.99,3,99,0,110,15,0,103,487,45,585,95,0,0,0
